,매장명,매장주소,lat,lng
1549,본도시락 청주산남점,충청북도 청주시 서원구 두꺼비로70번길 67 (산남동) 103호,36.6109734,127.4682082
1550,본죽 제천청전점,"충청북도 제천시 청전대로 177 1층110호(청전동,덕일아파트상가)",37.1520593,128.2169913
1551,본죽 청주사창점,충청북도 청주시 서원구 사직대로 125 (사창동),36.6352287,127.4612683
1552,본죽 충주용산점,충청북도 충주시 남산로 107 훼미리마트,36.9620003,127.9440865
1553,본도시락 청주강서점,충청북도 청주시 흥덕구 강서로 118 (강서동) 장한빌딩 109호,36.624756,127.429691
1554,본죽 광혜원점,충청북도 진천군 광혜원면 장기길 95-1,36.9898681,127.444733
1555,본죽 청주개신점,충청북도 청주시 서원구 복대로 27 (개신동) 캐슬타워 106호,36.6194965,127.4452463
1556,본죽 청주하복대점,충청북도 청주시 흥덕구 증안로 28-1,36.6364299,127.426668
1557,본도시락 충주터미널점,충청북도 충주시 봉계1길 32 (봉방동) 석담빌딩 101호,36.9794982,127.9143833
1558,본죽 옥천점,충청북도 옥천군 옥천읍 중앙로 42,36.3009113,127.5689168
1559,본 죽&비빔밥 충주계룡힐스점,충청북도 충주시 연수동 연수동산로3길 20 대명프라자 1층 107호,0.0,0.0
1560,본죽 충북보은점,충청북도 보은군 보은읍 보은로 110-1,36.4839582,127.7181182
1561,본죽 충북오창점,충청북도 청주시 청원구 오창읍 중심상업로 7 오창프라자 1층 115호,36.7115946,127.4286115
1562,본죽 공단오거리점,충청북도 청주시 흥덕구 사직대로 12 (복대동),36.6339764,127.4486115
1563,본죽 청주모충동점,"충청북도 청주시 서원구 1순환로 771 (개신동, 개신빌딩)",36.6251968,127.4638399
1564,본죽 청주분평점,충청북도 청주시 서원구 청남로 1992 (분평동) 민정빌딩 1층,36.6100451,127.4844099
1565,본죽 청주봉명점,충청북도 청주시 흥덕구 백봉로223번길 2 (봉명동) 번지 101-1호,36.6495251,127.460531
1566,본죽 청주금천광장점,충청북도 청주시 상당구 산성로 98번길 35 스타피아빌딩 104호,36.6310732,127.5057308
1567,본죽 청주용암LG마트점,충청북도 청주시 상당구 중흥로 181 (용암동) 1층 103호,36.6190941,127.5127568
1568,본죽 청주용암현대점,충청북도 청주시 상당구 월평로184번길 150 (용암동),36.6096385,127.5045191
1569,본죽 진천점,충청북도 진천군 진천읍 상산로 81 (읍내리),36.854739,127.4430288
1570,본죽 제천하소점,충청북도 제천시 하소로 42 (하소동),37.1400317,128.1991134
1571,본 죽&비빔밥 보령동대점,충청남도 보령시 한내로터리길 85 (동대동) 102호,36.3477123,126.610973
1572,본 죽&비빔밥 아산음봉점,충청남도 아산시 음봉면 음봉로 515-46 (월랑리) 1층 102호,36.8445221,127.0685453
1573,본 죽&비빔밥 서천장항점,"충청남도 서천군 장항읍 장항로 168 (창선1리, 북경한의원) 1층",36.0109773,126.69607
1574,본 죽&비빔밥 보령대천점,충청남도 보령시 대천로 11 (대천동) 1층,36.3498442,126.5964678
1575,본 죽&비빔밥 아산이수병원점,충청남도 아산시 배방읍 고속철대로 61 (장재리) B1층,36.7897896,127.1078302
1576,본 죽&비빔밥 당진터미널점,"충청남도 당진시 밤절로 168 (수청동, 로뎀타워) 113호",36.9014891,126.646992
1577,본 죽&비빔밥 계룡대점,충청남도 계룡시 엄사면 엄사중앙로 105-1 (엄사리) 1층,36.2900538,127.2420939
1578,본 죽&비빔밥 천안쌍용이마트점,"충청남도 천안시 서북구 충무로 205 (쌍용동, 다선빌딩) 1층",36.7966603,127.1288032
1579,본도시락 충남계룡점,충청남도 계룡시 엄사면 번영로 95 (엄사리) 1층,36.2869125,127.2353232
1580,본 죽&비빔밥 천안터미널점,"충청남도 천안시 동남구 만남로 11 (신부동, 두아빌딩) 1층",36.8190546,127.1534636
1581,본도시락 서산테크노밸리점,충청남도 서산시 성연면 성연2로 44 (오사리) 테라스S 105호,36.8284188,126.4455431
1582,본 죽&비빔밥 천안직산점,충청남도 천안시 서북구 성거읍 봉주로 97 (신월리) 104호,36.8779039,127.1573519
1583,본 죽&비빔밥 온양온천역점,"충청남도 아산시 온천대로 1490 (온천동, 허브치과의원) 1층",36.7813253,127.0031741
1584,본 죽&비빔밥 아산테크노밸리점,충청남도 아산시 둔포면 아산밸리중앙로 85 (석곡리) 104호,36.9237259,127.0573992
1585,본 죽&비빔밥 천안두정역점,충청남도 천안시 서북구 봉정로 380 (두정동) 1층,36.8357193,127.1458168
1586,본 죽&비빔밥 서산해미점,충청남도 서산시 해미면 해운로 13 (읍내리) 1층,36.7135054,126.546251
1587,본 죽&비빔밥 서산테크노밸리점,"충청남도 서산시 성연면 성연3로 36 (왕정리, 이안아파트) 207호",36.8236553,126.4517712
1588,본 죽&비빔밥 논산내동점,충청남도 논산시 대학로 87 (내동) 109호,36.1795112,127.1074919
1589,본도시락 충남예산점,충남 예산군 예산읍 역전로 145-3 (산성리) 1층,36.6921279,126.8299518
1590,본도시락 천안두정점,충남 천안시 서북구 두정동 1524 105호,36.8342129,127.1420705
1591,본 죽&비빔밥 당진수청점,충남 당진시 시청2로 49-19 (수청동) 116호,36.8871167,126.6466784
1592,본도시락 천안불당점,충남 천안시 서북구 불당30길 46 (불당동) 1층 103호,36.8107893,127.1036468
1593,본 죽&비빔밥 충남도청점,"충남 홍성군 홍북읍 청사로174번길 2 (신경리, 한승갤러리) 101호",36.6593906,126.678988
1594,본 죽&비빔밥 홍성점,충청남도 홍성군 홍성읍 조양로 140,36.6016422,126.6652391
1595,본 죽&비빔밥 천안백석푸르지오점,충청남도 천안시 서북구 한들3로 84 (백석동) 105호,36.8309338,127.1237232
1596,본죽 서산읍내동점,충청남도 서산시 부춘1로 36 (읍내동),36.7848339,126.4454061
1597,본 죽&비빔밥 천안펜타포트점,"충청남도 천안시 서북구 공원로 195 (불당동, 펜타포트) 펜타포스 상가 지하1층",36.7997258,127.1011391
1598,본도시락 아산탕정점,충청남도 아산시 탕정면 탕정면로8번길 89,36.7982929,127.0625254
1599,본 죽&비빔밥 천안성거점,충청남도 천안시 서북구 성거읍 성거길 85 (소리샘음악학원) 101호,36.8730887,127.2009008
1600,본설렁탕 천안불당점,충청남도 천안시 서북구 불당33길 46 (불당동) 105호,36.8111503,127.1066675
1601,본 죽&비빔밥 천안성성점,충청남도 천안시 서북구 성성8로 14-10 (성성동) 104호,36.8403902,127.1294006
1602,본 죽&비빔밥 예산터미널점,충청남도 예산군 예산읍 역전로 154 101호,36.6928317,126.8303919
1603,본죽 아산배방점,충청남도 아산시 배방읍 모산로 145 (공수리),36.7751727,127.058778
1604,본도시락 천안청당점,충청남도 천안시 동남구 청수5로 3 (청당동) 랜드마크원빌딩 101호,36.7831097,127.1544951
1605,본 죽&비빔밥 서산터미널점,"충청남도 서산시 안견로 190 (동문동, 서산공용버스터미널)",36.7812113,126.4590822
1606,본도시락 천안성정점,충청남도 천안시 서북구 성정4길 25 (성정동) 1층,36.8159448,127.1374499
1607,본 죽&비빔밥 천안신불당북부점,충청남도 천안시 서북구 불당25로 192 (불당동) 골든프라자2 116호,36.8182903,127.1089566
1608,본도시락 서산점,충청남도 서산시 시장2로 35 (동문동),36.783121,126.4588655
1609,본도시락 아산온양온천점,충청남도 아산시 청운로 70 (온천동) 1층,36.7801817,127.0069488
1610,본죽 아산탕정점,충청남도 아산시 탕정면 탕정면로 37 탕정삼성트라팰리스상가 1층,36.8008436,127.0616723
1611,본죽 계룡금암점,충청남도 계룡시 장안로 64 (금암동),36.2724072,127.2496185
1612,본 죽&비빔밥 내포첫마을점,"충청남도 홍성군 홍북면 청사로48번길 4 아이프라자(105호, 106호)",36.648645,126.6752666
1613,본죽 당진점,충청남도 당진시 계성3길 35,36.8989838,126.6334044
1614,본죽 홍성법원점,충청남도 홍성군 홍성읍 법원로 41 홍성법조타운 101호,36.5995669,126.6484402
1615,본죽 천안신방동점,충청남도 천안시 동남구 수곡2길 4 (신방동) 4호,36.7884639,127.1281445
1616,본도시락 아산배방점,충청남도 아산시 배방읍 북수로 128 1동1층,36.7738185,127.0748324
1617,본죽 예산군청점,충청남도 예산군 예산읍 예산로 197 KS빌딩 1층,36.6798423,126.8464387
1618,본죽 천안쌍용점,충청남도 천안시 서북구 월봉로 83 (쌍용동),36.7982183,127.1178982
1619,본 죽&비빔밥 아산모종점,충청남도 아산시 모종남로12번길 11 (모종동) 103호,36.7787738,127.0208095
1620,본도시락 충남보령점,충청남도 보령시 주공로 8 (명천동) 3호,36.3454201,126.6020272
1621,본죽 충남서천점,충청남도 서천군 서천읍 서천로 124,36.0789831,126.6868686
1622,본죽 천안두정점,충청남도 천안시 서북구 성정중4길 3 (성정동) 본죽,36.8279129,127.1335295
1623,본 죽&비빔밥 충남태안점,충청남도 태안군 태안읍 중앙로 165,36.7498274,126.3060268
1624,본죽 공주중동점,충청남도 공주시 무령로 225번지 2층,36.4568255,127.1249858
1625,본죽 아산연화마을점,"충청남도 아산시 배방읍 용연로 89, 1층",36.7889466,127.0911215
1626,본도시락 논산내동점,충청남도 논산시 시민로132번길 40-11,36.1798073,127.1059344
1627,본 죽&비빔밥 충남보령점,충청남도 보령시 주공로 8 (명천동),36.3454201,126.6020272
1628,본도시락 충남당진점,충청남도 당진시 북문길 11 (읍내동) 101호,36.8950831,126.6294785
1629,본 죽&비빔밥 천안청당점,충청남도 천안시 동남구 청수4로 10 (청당동) 107호,36.7827604,127.1529449
1630,본죽 천안성환점,충청남도 천안시 서북구 성환읍 성환2로 105,36.9166997,127.1323903
1631,본 죽&비빔밥 천안신불당남부점,충청남도 천안시 서북구 불당33길 24 (불당동) 리앤시티 106호,36.8124074,127.1082039
1632,본죽 천안차암동점,충청남도 천안시 서북구 3공단6로 50 힐링제이타워 103호,36.840979,127.1031772
1633,본죽 논산점,충청남도 논산시 중앙로 473 (반월동),36.2051062,127.0841574
1634,본죽 공주신관동점,충청남도 공주시 번영1로 68 (신관동),36.4731406,127.135591
1635,본죽 천안순천향병원점,충청남도 천안시 동남구 순천향3길 41 (봉명동),36.8017375,127.1355886
1636,본도시락 홍성내포신도시점,충청남도 홍성군 홍북면 상하천로 31 내포아르페온1차 1층 122호,36.655923,126.6754046
1637,본도시락 천안안서점,"충청남도 천안시 동남구 중암1길 8 (안서동, 삼보홈타운)",36.8315664,127.1748192
1638,본죽 아산용화점,충청남도 아산시 온중로 57 (용화동),36.7757183,126.9973846
1639,본도시락 공주중동점,충청남도 공주시 무령로 222 (중동),36.4564821,127.1244739
1640,본죽 금산점,충청남도 금산군 금산읍 비범로 4,36.1031772,127.4908915
1641,본죽 천안백석점,충청남도 천안시 서북구 백석4길 4(백석동) 웰빙라이프 106호,36.8228038,127.1248169
1642,본죽 천안신방통정점,충청남도 천안시 동남구 통정9로 43-8 (신방동) 103호,36.7726949,127.1310264
1643,본죽 천안쌍용1동점,충청남도 천안시 서북구 봉명로 25 (쌍용동) 용상빌딩 1층,36.8076721,127.1312983
1644,본죽 천안불당점,충청남도 천안시 서북구 불당3길 33 (불당동) 불당타운 102호,36.8041434,127.1086466
1645,본죽 아산터미널점,충청남도 아산시 번영로 228 (모종동),36.7839679,127.0158242
1646,본죽 서산예천점,충청남도 서산시 호수공원6로 53 (예천동),36.7733586,126.4495239
1647,본죽 부여점,충청남도 부여군 부여읍 성왕로 211,36.2832979,126.9109096
1648,본죽 논산연무점,충청남도 논산시 연무읍 연무로 181 외 1번지,36.1307534,127.0991981
1649,본죽 논산취암점,충청남도 논산시 중앙로 268 (취암동) 참사랑 상가 102호,36.1911329,127.0986012
1650,본죽 당진기지시리점,충청남도 당진시 송악읍 반촌로 94,36.9039574,126.6941229
1651,본도시락 천안신부점,충청남도 천안시 동남구 만남로 72 삼부르네상스오피스텔 101호,36.819517,127.1602038
1652,본설렁탕 전주평화점,전라북도 전주시 완산구 모악로 4753 (평화동1가) 1층,35.7936191,127.1318632
1653,본 죽&비빔밥 전주중화산점,"전라북도 전주시 완산구 백제대로 230 (중화산동2가, 훼미리마트)",35.81367,127.1234712
1654,본설렁탕 전주금암점,전라북도 전주시 덕진구 전주천동로 492 (금암동) 1층,35.8361982,127.1304484
1655,본 죽&비빔밥 전주평화현대점,전라북도 전주시 완산구 모악로 4692 (평화동2가) 1층,35.788222,127.1309008
1656,본도시락 군산수송점,전라북도 군산시 월명로 215 (수송동) 1층,35.9633409,126.7151804
1657,본도시락 전주혁신도시점,전라북도 완주군 이서면 기지로 50 (갈산리) 104호,35.8380848,127.057509
1658,본 죽&비빔밥 익산중앙점,"전라북도 익산시 익산대로 160 (중앙동1가, 대동의원) 1층",35.9404801,126.9476634
1659,본 죽&비빔밥 익산함열점,"전라북도 익산시 함열읍 함열중앙로 14 (와리, 느티나무한의원) 1층",36.0789218,126.9588404
1660,본 죽&비빔밥 전주서곡점,전라북도 전주시 완산구 세내로 546 (효자동3가) 1층,35.8340459,127.0996875
1661,본도시락 전북정읍점,전라북도 정읍시 중앙로 50 (연지동) 1층,35.5714947,126.8468554
1662,본죽 익산배산점,전라북도 익산시 선화로1길 8 (모현동1가) 102-2호,35.9505378,126.9381319
1663,본 죽&비빔밥 전주아중점,"전라북도 전주시 덕진구 무삼지로 80 (인후동1가, 이태관내과) 1층",35.8326375,127.1631656
1664,본 죽&비빔밥 익산모현점,"전라북도 익산시 고현로 100 (모현동1가, 보디가드모현점) 1층",35.9460192,126.9437146
1665,본 죽&비빔밥 익산부송점,전라북도 익산시 무왕로 1192-1 (부송동) 학산빌딩 1층,35.9593308,126.9891888
1666,본도시락 전북김제점,전북 김제시 검산택지5길 21-16 (검산동) 1층,35.8014326,126.9033915
1667,본도시락 전북남원점,전북 남원시 남문로 423 1층 본도시락,35.4066055,127.3776454
1668,본 죽&비빔밥 군산대명점,"전북 군산시 대명4길 9 (금암동, 레비뉴스테이) 상가동 113호",35.9815168,126.7217971
1669,본도시락 전북완주점,전북 완주군 봉동읍 둔산3로 87 (둔산리) 1층,35.9627702,127.1267832
1670,본 죽&비빔밥 익산영등제일점,"전라북도 익산시 고봉로30길 13 (영등동, 제일아파트) 제일A상가 110동 105호",35.9569007,126.9718888
1671,본도시락 전북대점,전라북도 전주시 덕진구 조경단로 83 (금암동) 1층,35.8417771,127.1387783
1672,본 죽&비빔밥 전주효천점,전라북도 전주시 완산구 효천중앙로 55 (효자동2가) 106호,35.7989571,127.1078764
1673,본죽 전주안골점,전라북도 전주시 덕진구 안덕원로 263 (인후동1가),35.8369547,127.1557468
1674,본 죽&비빔밥 전주객사점,전라북도 전주시 완산구 충경로 40 (중앙동2가) 1층,35.8174286,127.1437665
1675,본죽 전북정읍점,"전라북도 정읍시 중앙로 104 (연지동, 마담라이센스)",35.5679846,126.8506267
1676,본도시락 익산원광대점,전라북도 익산시 무왕로 932-1 (신동) 1층,35.962425,126.9618486
1677,본도시락 전주서신점,전라북도 전주시 완산구 온고을로 26 (서신동) 트윈폴라스 104호,35.8342015,127.1201024
1678,본 죽&비빔밥 전주솔내점,전라북도 전주시 덕진구 시천로 48 (송천동1가),35.8636379,127.1147288
1679,본 죽&비빔밥 남원도통점,전라북도 남원시 오들1길 17 (도통동),35.4180396,127.3984447
1680,본 죽&비빔밥 전주삼천흥건점,"전라북도 전주시 완산구 거마평로 33 (삼천동1가, 흥건2차아파트상가)",35.795404,127.1166533
1681,본 죽&비빔밥 전주하가점,"전라북도 전주시 덕진구 가련산로 6 (덕진동2가, 예담빌딩) 1층",35.8404565,127.1102754
1682,본 죽&비빔밥 정읍상동점,전라북도 정읍시 충정로 59 (상동) 102호,35.5591643,126.8692783
1683,본죽 전주효자문학점,"전라북도 전주시 완산구 문학대4길 32-4 (효자동3가, 정원빌) 102호",35.8264701,127.1052362
1684,본 죽&비빔밥 전주에코시티점,전라북도 전주시 덕진구 세병2길 21 (송천동2가) 101동 104호,35.872823,127.1263308
1685,본죽 전주서신풍년점,"전라북도 전주시 완산구 온고을로 119 (서신동, 신일아파트) 본죽 전주서신풍년점",35.8330703,127.1108735
1686,본죽 군산소룡점,"전라북도 군산시 공단대로 563 (소룡동, 올마트) 1층 106호",35.9698871,126.6839447
1687,본 죽&비빔밥 전주예수병원점,"전라북도 전주시 완산구 서원로 365 (중화산동1가, 예수병원) 지하1층 상가",35.8143917,127.1332292
1688,본 죽&비빔밥 전주혁신도시점,전라북도 완주군 이서면 기지로 51,35.8386876,127.057708
1689,본 죽&비빔밥 전주만성점,전라북도 전주시 덕진구 만성중앙로 45 (만성동) 센타프라자 107호,35.8431113,127.076853
1690,본 죽&비빔밥 군산나운점,"전라북도 군산시 하나운로 76 (나운동, 군산통증의학과의원) 1층",35.9649781,126.7025441
1691,본 죽&비빔밥 전주대자인병원점,전라북도 전주시 덕진구 견훤로 379 (인후동2가),35.8449694,127.15305
1692,본도시락 전주평화점,"전라북도 전주시 완산구 모악로 4749 (평화동1가, 송강부동산)",35.7933568,127.1317959
1693,본설렁탕 전주혁신점,전라북도 완주군 이서면 오공로 11-23 대성타워 1층 101호,35.8379838,127.0565356
1694,본죽 익산원광대병원점,전라북도 익산시 무왕로 898 (신동),35.9635428,126.9581846
1695,본 죽&비빔밥 전주고려병원점,전라북도 전주시 덕진구 안덕원로 373 (산정동),35.8396138,127.1673623
1696,본도시락 전주송천에코시티점,"전라북도 전주시 덕진구 천마산로 100 (송천동1가, 진흥더블파크아파트) 진흥더블파크 101동 상가 105호",35.8637618,127.1324059
1697,본 죽&비빔밥 군산디오션점,전라북도 군산시 궁포3로 5 (조촌동) 103호,35.97607,126.7410803
1698,본 죽&비빔밥 전주롯데점,전라북도 전주시 완산구 온고을로 30-18 (서신동) 한율빌딩 1층,35.834588,127.1205903
1699,본 죽&비빔밥 전주서신점,"전라북도 전주시 완산구 서신로 11 (서신동, 진하빌딩)",35.8265692,127.1155881
1700,본죽 전주송천점,전라북도 전주시 덕진구 송천중앙로 160 (송천동1가),35.8610268,127.1216631
1701,본 죽&비빔밥 전북대점,전라북도 전주시 덕진구 권삼득로 333 원플러스 103호,35.8449363,127.1258928
1702,본 죽&비빔밥 군산미장지구점,전라북도 군산시 수송로 289 (미장동) 정원빌딩 101호,35.9643404,126.7274115
1703,본죽 전주평화동점,전라북도 전주시 완산구 장승배기로 194 (평화동1가) 1이 709-1,35.7957295,127.1338908
1704,본 죽&비빔밥 군산수송점,전라북도 군산시 월명로 245 (수송동) 1층,35.9658875,126.7151982
1705,본죽 전북남원점,전라북도 남원시 남문로 423 (하정동),35.4066055,127.3776454
1706,본죽 전주삼천점,전라북도 전주시 완산구 용리로 136 (삼천동1가) 1이 621-6번지,35.7973247,127.1243054
1707,본죽 전주덕진구청점,전라북도 전주시 덕진구 태진로 108 (진북동),35.8307224,127.1361373
1708,본 죽&비빔밥 익산영등점,전라북도 익산시 무왕로9길 7 (영등동) 1층,35.959157,126.9730147
1709,본죽 군산중앙점,"전라북도 군산시 중앙로 146-1 (중앙로1가, 본죽)",35.9859504,126.7143967
1710,본 죽&비빔밥 익산동산이마트점,전라북도 익산시 서동로 31 301동 101-1호,35.930725,126.9564598
1711,본도시락 전주전북도청점,전북 전주시 완산구 홍산남로 11-24 103호,35.8163871,127.1032959
1712,본죽 전북삼례점,전라북도 완주군 삼례읍 삼봉로 15,35.9115704,127.0737841
1713,본 죽&비빔밥 동군산병원점,전라북도 군산시 조촌로 149 동군산병원,35.9774829,126.737162
1714,본죽 전주효자휴먼시아점,"전라북도 전주시 완산구 호암로 91 , 1층101호(효자동2가)",35.8084983,127.1042646
1715,본죽 전주시청점,전라북도 전주시 완산구 노송광장로 63 (서노송동),35.8262679,127.1448214
1716,본죽 전북부안점,전라북도 부안군 부안읍 번영로 111,35.7266045,126.7327726
1717,본죽 전북고창점,전라북도 고창군 고창읍 중앙로 188 1층,35.4351034,126.6961171
1718,본 죽&비빔밥 전주전북도청점,전라북도 전주시 완산구 홍산남로 45,35.8160279,127.1070041
1719,본 죽&비빔밥 군산지곡점,전라북도 군산시 백토로 231,35.9584951,126.7045444
1720,본 죽&비빔밥 군산대학교점,"전라북도 군산시 황룡로 16 (미룡동, 토파즈빌딩) 105호 본죽&비빔밥 군산대학교점",35.945337,126.6871636
1721,본죽 전주효자점,전라북도 전주시 완산구 거마평로 152 (효자동1가),35.8060842,127.1169428
1722,본죽 전주효자서부시장점,전라북도 전주시 완산구 용머리로 157 (효자동1가),35.8062703,127.127276
1723,본죽 익산북부시장점,전라북도 익산시 인북로 276 (남중동),35.9530927,126.9593662
1724,본죽 전북순창점,전라북도 순창군 순창읍 장류로 356-1,35.376416,127.1412476
1725,본죽 전주호성점,전라북도 전주시 덕진구 소리로 192 (호성동1가) 1이 794-8번지,35.8579023,127.1530395
1726,본죽 전주동산점,전라북도 전주시 덕진구 쪽구름로 75 (반월동),35.8721121,127.0760059
1727,본죽 전주금암점,전라북도 전주시 덕진구 백제대로 649 (금암동),35.8432814,127.14022
1728,본죽 전북봉동점,전라북도 완주군 봉동읍 둔산3로 79,35.9619869,127.1265863
1729,본죽 전북김제점,전라북도 김제시 동서로 241 (요촌동),35.8033321,126.8936442
1730,본도시락 순천중앙점,"전라남도 순천시 연자로 10 (남내동, 성금당) 1층",34.9549298,127.4852169
1731,본 죽&비빔밥 순천오천점,"전라남도 순천시 오천6길 24 (오천동, G-Place 오) 113호",34.9332702,127.4945265
1732,본설렁탕 목포하당점,전라남도 목포시 비파로43번길 31-1 (상동) 104호,34.8009083,126.4239125
1733,본설렁탕 여수여천점,전라남도 여수시 시청로 34 (학동) 제1층 제 101호,34.764728,127.6633397
1734,본 죽&비빔밥 전남장성점,전라남도 장성군 장성읍 영천로 165-1 (영천리) 1층,35.3004034,126.7820397
1735,본 죽&비빔밥 순천조례왕지점,"전라남도 순천시 왕궁길 10 (조례동, 동죽) 1층",34.9544657,127.532681
1736,본 죽&비빔밥 목포하당점,전라남도 목포시 백년대로 330 (상동) 1층,34.8048509,126.4235872
1737,본도시락 전남화순점,"전라남도 화순군 화순읍 자치샘로 48 (향청리, 미래타워) 1층",35.0609453,126.9860371
1738,본설렁탕 순천신대점,전라남도 순천시 해룡면 신대1길 4-21 (신대리) 에이치탑주차빌딩 제1층 제115호,34.9345209,127.5480651
1739,본 죽&비빔밥 여수미평점,전라남도 여수시 둔덕2길 6-4 (미평동) 1층,34.7670666,127.7027597
1740,본 죽&비빔밥 순천병원점,"전라남도 순천시 조례1길 5 (조례동, 경희미용실) 1층",34.9606767,127.5222636
1741,본 죽&비빔밥 목포용해점,"전라남도 목포시 용해지구로 9 (용해동, 유앤아이치과) 101호",34.8169725,126.3983395
1742,본도시락 전남광양읍점,전라남도 광양시 광양읍 서평로 72 (칠성리) 1층,34.9802458,127.5792415
1743,본 죽&비빔밥 여수소호점,전라남도 여수시 소호로 471-1 (소호동) 1층,34.7449413,127.6525123
1744,본 죽&비빔밥 목포북항점,전남 목포시 청호로 183 (산정동) 101호,34.8066724,126.3726288
1745,본 죽&비빔밥 순천용당점,전남 순천시 용당삼산로 11 (용당동) 1층,34.9728684,127.4898463
1746,본 죽&비빔밥 영암삼호점,전라남도 영암군 삼호읍 대불주거5로 6,34.754619,126.4562091
1747,본 죽&비빔밥 여수웅천점,전라남도 여수시 웅천로 19-9 (웅천동) 101호,34.748417,127.6780578
1748,본도시락 순천조례점,전라남도 순천시 비봉길 84 (조례동) 101호,34.9661343,127.5199508
1749,본죽 전남구례점,전라남도 구례군 구례읍 로터리길 24-1,35.2090341,127.4672637
1750,본 죽&비빔밥 순천연향점,"전라남도 순천시 연향번영길 122 (연향동, 휴대폰종합할인매장)",34.9525656,127.5188779
1751,본 죽&비빔밥 전남곡성점,전라남도 곡성군 곡성읍 읍내8길 11-1,35.2797425,127.293994
1752,본 죽&비빔밥 전남화순점,전라남도 화순군 화순읍 광덕로 183 (대방마트),35.0611189,126.9921764
1753,본 죽&비빔밥 영광점,전라남도 영광군 영광읍 물무로 105,35.276711,126.5116331
1754,본 죽&비빔밥 여수한국병원점,전라남도 여수시 여천체육공원길 10 (신기동),34.7612841,127.6749639
1755,본 죽&비빔밥 여수중앙점,전라남도 여수시 좌수영로 39 (광무동) 2층,34.7438736,127.72802
1756,본 죽&비빔밥 여수죽림점,전라남도 여수시 소라면 죽림로 5,34.7614676,127.6396104
1757,본 죽&비빔밥 나주혁신호수공원점,"전라남도 나주시 그린로 339 (빛가람동) 101, 102호",35.0167268,126.794022
1758,본 죽&비빔밥 순천중앙점,"전라남도 순천시 중앙로 73 (저전동, SK텔레콤,본죽)",34.9522626,127.4836345
1759,본설렁탕 목포남악점,전라남도 무안군 삼향읍 남악3로 71 (더트리폴리앙아파트) 상가동 116호,34.8118144,126.4597911
1760,본도시락 전남광양점,전라남도 광양시 광장로 137,34.9362071,127.6948713
1761,본도시락 목포하당점,전라남도 목포시 교육로41번길 3 (상동),34.7995214,126.4217963
1762,본죽 여수국동점,전라남도 여수시 신월로 668 (국동) 1층,34.7304252,127.7173225
1763,본 죽&비빔밥 나주혁신한전점,전라남도 나주시 전력로 2 이화프라자 1층 101호,35.0215717,126.785331
1764,본죽 여수여서점,전라남도 여수시 여서1로 13 (여서동),34.7497271,127.7007575
1765,본 죽&비빔밥 순천신대점,전라남도 순천시 해룡면 신대3길 2 102호,34.9342953,127.5494077
1766,본 죽&비빔밥 전남강진점,전라남도 강진군 강진읍 영랑로 18-2,34.6375556,126.7694106
1767,본죽 나주점,전라남도 나주시 중앙로 52 (성북동),35.0339511,126.7193083
1768,본도시락 나주혁신도시점,"전라남도 나주시 상야3길 8 (빛가람동, 중흥s클래스메가티움2차) 104호",35.0229256,126.7903643
1769,본죽 전남보성점,전라남도 보성군 보성읍 중앙로 97,34.770096,127.0803448
1770,본죽 전남담양점,전라남도 담양군 담양읍 죽향대로 1195,35.3125833,126.9819775
1771,본죽 여천신동아점,전라남도 여수시 무선로 53 (선원동),34.7657695,127.6558583
1772,본도시락 목포남악점,전라남도 무안군 삼향읍 남악5로22번길 23,34.8077167,126.4730348
1773,본도시락 여수여천점,전라남도 여수시 쌍봉로 46,34.7662467,127.6608305
1774,본죽 광양중동점,전라남도 광양시 길호1길 1 (중동),34.9309837,127.6977628
1775,본죽 순천금당점,전라남도 순천시 해룡면 장선배기길 272 (부영6차아파트) 1층 5호,34.9464513,127.5298125
1776,본죽 전남진도점,전라남도 진도군 진도읍 남문길 39 층,34.4817729,126.263651
1777,본죽 광양마동점,전라남도 광양시 진등5길 14 (마동),34.9548393,127.6900765
1778,본죽 광양읍점,전라남도 광양시 광양읍 신재로 27 (인동리),34.9738154,127.5889382
1779,본죽 전남해남점,전라남도 해남군 해남읍 홍교로 43-1 (동의건강원),34.5693304,126.5998942
1780,본 죽&비빔밥 목포남악점,전라남도 무안군 삼향읍 남악2로 74번길 37 자일빌딩 103호,34.8130643,126.4589736
1781,본도시락 구미산동점,경상북도 구미시 산동읍 신당2로 47 (신당리) 아이엔씨 타워1층 101호,36.1558149,128.4297277
1782,본도시락 경북영주점,"경상북도 영주시 대학로 324 (가흥동, 영주가흥더리브스위트엠) A-3호",36.8230016,128.6065642
1783,본 죽&비빔밥 구미순천향병원점,"경상북도 구미시 1공단로 182 (공단동, 금오빌딩) 104호",36.1017892,128.3828355
1784,본 죽&비빔밥 경북영덕점,경상북도 영덕군 영덕읍 덕곡길 115 (남석리),36.4123518,129.3669353
1785,본 죽&비빔밥 포항대이점,경상북도 포항시 남구 대이로 97 (대잠동) 1층,36.0238816,129.3405704
1786,본 죽&비빔밥 포항연일점,경상북도 포항시 남구 연일읍 연일로159번길 12 (생지리),35.9965182,129.3450426
1787,본 죽&비빔밥 경산진량점,경상북도 경산시 진량읍 공단로 503 (신상리) 1층,35.8763848,128.8183228
1788,본 죽&비빔밥 구미도량봉곡점,경상북도 구미시 야은로 269 (봉곡동) 1층,36.1397341,128.3127559
